Time,Step_Number,RF_Btm_Pwr,RF_Rfl_Pwr,Pressure,RF_Tuner,TCP_Tuner,TCP_Top_Pwr,Vat_Valve,batch_id
33.3125,4,134,0,1224,9410,19190,352,49,l3331.txm
34.2969,4,136,0,1226,9412,19196,350,49,l3331.txm
35.3125,4,134,0,1227,9399,19054,353,49,l3331.txm
36.3281,4,137,0,1229,9397,19136,351,49,l3331.txm
37.3594,4,135,0,1230,9418,19194,353,49,l3331.txm
38.375,4,132,0,1227,9426,19164,343,49,l3331.txm
39.4062,4,137,0,1231,9465,19048,350,49,l3331.txm
40.4219,4,132,0,1227,9422,19178,345,49,l3331.txm
41.4375,4,134,0,1227,9413,19110,348,49,l3331.txm
42.4687,4,132,0,1232,9408,19050,349,49,l3331.txm
43.4844,4,134,0,1226,9455,19078,346,49,l3331.txm
44.5,4,136,0,1227,9436,19088,350,49,l3331.txm
45.5469,4,132,0,1226,9402,19206,358,49,l3331.txm
46.5781,4,132,0,1227,9412,19060,346,49,l3331.txm
47.5781,4,132,0,1228,9398,19162,349,49,l3331.txm
48.6094,4,134,0,1227,9448,19148,358,49,l3331.txm
49.625,4,132,0,1228,9474,19050,351,49,l3331.txm
50.6562,4,133,0,1228,9396,19052,353,49,l3331.txm
51.6562,4,135,0,1229,9395,19126,357,49,l3331.txm
52.7187,4,133,0,1246,9471,19288,346,50,l3331.txm
53.7031,4,133,0,1236,9439,19444,359,50,l3331.txm
54.7344,4,131,0,1237,9428,19580,353,50,l3331.txm
55.75,5,132,0,1306,9378,19750,348,49,l3331.txm
56.7656,5,132,0,1279,9444,19750,344,50,l3331.txm
57.7969,5,134,0,1211,9442,19752,359,51,l3331.txm
58.8281,5,131,0,1225,9469,19764,345,50,l3331.txm
59.8906,5,136,0,1232,9454,19786,350,50,l3331.txm
60.875,5,135,0,1230,9418,19800,346,51,l3331.txm
61.9062,5,134,0,1229,9408,19798,356,51,l3331.txm
62.9219,5,133,0,1227,9428,19788,351,51,l3331.txm
63.9531,5,134,0,1228,9447,19772,342,51,l3331.txm
64.9687,5,134,0,1227,9388,19950,350,51,l3331.txm
66,5,133,0,1227,9382,19950,352,50,l3331.txm
67.0156,5,134,0,1222,9443,19984,357,50,l3331.txm
68.0469,5,132,0,1223,9396,20222,344,50,l3331.txm
69.0625,5,135,0,1227,9424,20258,356,50,l3331.txm
70.0781,5,133,0,1227,9472,20190,358,50,l3331.txm
71.1094,5,133,0,1237,9492,20222,357,50,l3331.txm
72.125,5,131,0,1238,9451,19970,349,50,l3331.txm
73.1406,5,135,0,1234,9454,19774,351,51,l3331.txm
74.1562,5,133,0,1231,9379,19566,344,51,l3331.txm
75.1875,5,135,0,1230,9393,19022,345,51,l3331.txm
76.2031,5,132,0,1229,9374,19116,346,51,l3331.txm
77.2187,5,135,0,1229,9379,19100,348,51,l3331.txm
78.2344,5,135,0,1229,9401,19086,354,51,l3331.txm
79.2812,5,133,0,1229,9444,18996,352,51,l3331.txm
80.2656,5,132,0,1230,9399,18996,345,51,l3331.txm
81.2969,5,134,0,1230,9461,18992,344,51,l3331.txm
82.3125,5,135,0,1228,9452,19116,357,51,l3331.txm
83.3438,5,132,0,1227,9433,19002,349,51,l3331.txm
84.3594,5,134,0,1229,9372,19122,350,51,l3331.txm
85.375,5,135,0,1227,9380,19120,350,51,l3331.txm
86.4375,5,132,0,1229,9426,19010,344,51,l3331.txm
87.4219,5,132,0,1228,9365,18994,344,51,l3331.txm
88.4375,5,131,0,1225,9387,19008,354,51,l3331.txm
89.4531,5,134,0,1227,9424,19144,351,51,l3331.txm
90.4844,5,132,0,1228,9460,19004,344,51,l3331.txm
91.5,5,135,0,1229,9451,19116,351,51,l3331.txm
92.5312,5,133,0,1227,9393,19002,355,51,l3331.txm
93.5312,5,134,0,1226,9366,19146,347,51,l3331.txm
94.5625,5,132,0,1227,9400,18992,357,51,l3331.txm
95.5781,5,134,0,1228,9409,19076,346,51,l3331.txm
96.6094,5,134,0,1231,9358,19074,345,51,l3331.txm
97.6094,5,132,0,1227,9389,19022,350,51,l3331.txm
98.6719,5,133,0,1228,9430,18996,350,51,l3331.txm
99.6562,5,134,0,1228,9355,19020,353,51,l3331.txm
100.688,5,132,0,1230,9392,19074,352,51,l3331.txm
101.688,5,133,0,1229,9369,18968,348,51,l3331.txm
102.719,5,132,0,1230,9367,19120,348,51,l3331.txm
103.75,5,134,0,1227,9392,19048,353,51,l3331.txm
104.75,5,134,0,1229,9353,18984,354,51,l3331.txm
105.813,5,133,0,1229,9437,19108,350,51,l3331.txm
106.797,5,134,0,1226,9372,19062,350,51,l3331.txm
107.828,5,132,0,1229,9385,18992,350,51,l3331.txm
11.2188,4,132,0,1299,9492,19850,357,49,l3331.txm
11.2188,4,132,0,1299,9492,19850,357,49,l3332.txm
12.2344,4,132,0,1298,9464,19922,350,49,l3332.txm
13.25,4,133,0,1298,9406,19988,343,49,l3332.txm
14.2656,4,132,0,1244,9521,20030,353,51,l3332.txm
15.2969,4,134,0,1201,9453,20094,356,51,l3332.txm
16.3125,4,132,0,1190,9390,19256,349,49,l3332.txm
17.3281,4,134,0,1229,9441,19268,356,49,l3332.txm
18.3594,4,136,0,1247,9462,19230,353,49,l3332.txm
19.375,4,135,0,1255,9456,19526,348,50,l3332.txm
20.3906,4,132,0,1195,9413,19108,349,50,l3332.txm
21.4375,4,132,0,1235,9392,19294,347,49,l3332.txm
22.4688,4,134,0,1226,9390,19362,360,49,l3332.txm
23.4687,4,136,0,1224,9430,19340,352,49,l3332.txm
24.5,4,136,0,1231,9392,19220,342,49,l3332.txm
25.5156,4,133,0,1228,9415,19108,353,49,l3332.txm
26.5469,4,133,0,1224,9380,19250,347,49,l3332.txm
27.5625,4,135,0,1231,9460,19180,347,49,l3332.txm
28.6094,4,134,0,1227,9416,19234,358,49,l3332.txm
29.5937,4,130,0,1227,9431,19146,349,49,l3332.txm
30.625,4,132,0,1230,9396,19090,352,49,l3332.txm
31.6563,4,136,0,1229,9457,19226,346,49,l3332.txm
32.6563,4,134,0,1228,9459,19088,347,49,l3332.txm
33.6875,4,134,0,1230,9421,19212,340,49,l3332.txm
34.7031,4,136,0,1230,9388,19232,352,49,l3332.txm
35.7344,4,132,0,1229,9421,19144,345,49,l3332.txm
36.7344,4,133,0,1229,9408,19196,350,49,l3332.txm
37.7656,4,130,0,1228,9413,19106,350,49,l3332.txm
38.7812,4,135,0,1229,9432,19062,359,49,l3332.txm
39.7969,4,137,0,1228,9471,19216,341,49,l3332.txm
40.8437,4,131,0,1230,9377,19208,342,49,l3332.txm
41.875,4,132,0,1230,9419,19212,359,49,l3332.txm
42.8906,4,131,0,1230,9447,19122,349,49,l3332.txm
43.9062,4,131,0,1229,9422,19078,349,49,l3332.txm
44.9219,4,134,0,1228,9464,19118,343,49,l3332.txm
45.9531,4,135,0,1227,9441,19086,344,49,l3332.txm
46.9844,4,131,0,1227,9390,19152,356,49,l3332.txm
48.0156,4,132,0,1229,9474,19104,353,49,l3332.txm
49.0156,4,135,0,1231,9476,19064,349,49,l3332.txm
50.0312,4,133,0,1230,9426,19146,356,49,l3332.txm
51.0625,4,129,0,1230,9386,19090,350,49,l3332.txm
52.0625,4,134,0,1228,9397,19140,350,49,l3332.txm
53.0937,4,132,0,1231,9429,19138,353,49,l3332.txm
54.1094,4,133,0,1249,9405,19302,354,50,l3332.txm
55.1562,4,132,0,1233,9429,19494,355,50,l3332.txm
56.1406,5,135,0,1238,9412,19614,344,49,l3332.txm
57.1719,5,132,0,1306,9416,19820,353,49,l3332.txm
58.1875,5,134,0,1229,9428,19790,355,51,l3332.txm
59.2187,5,133,0,1212,9429,19780,356,51,l3332.txm
60.2344,5,136,0,1232,9417,19790,360,50,l3332.txm
61.25,5,135,0,1227,9401,19788,353,51,l3332.txm
62.2656,5,135,0,1228,9403,19786,343,51,l3332.txm
63.2969,5,134,0,1230,9398,19810,346,51,l3332.txm
64.3125,5,133,0,1228,9425,19714,352,51,l3332.txm
65.3281,5,135,0,1227,9433,19782,355,51,l3332.txm
66.3594,5,132,0,1226,9417,19912,349,51,l3332.txm
67.375,5,136,0,1224,9463,19938,346,50,l3332.txm
68.3906,5,135,0,1220,9391,20030,342,50,l3332.txm
69.4062,5,135,0,1224,9440,20210,354,50,l3332.txm
70.4375,5,131,0,1226,9431,20238,352,50,l3332.txm
71.4531,5,136,0,1227,9436,20346,346,50,l3332.txm
72.4687,5,135,0,1240,9460,20110,354,50,l3332.txm
73.4844,5,131,0,1239,9458,19902,347,50,l3332.txm
74.5469,5,132,0,1231,9433,19630,354,51,l3332.txm
75.5312,5,133,0,1230,9425,19438,349,51,l3332.txm
76.5469,5,134,0,1230,9370,19066,356,51,l3332.txm
77.5625,5,134,1,1225,9367,19156,345,51,l3332.txm
78.5937,5,133,0,1226,9442,18994,347,51,l3332.txm
79.625,5,133,0,1227,9432,19142,345,51,l3332.txm
80.625,5,134,0,1229,9364,18998,351,51,l3332.txm
81.6875,5,134,0,1225,9391,19152,349,51,l3332.txm
82.6719,5,133,0,1227,9376,18986,350,51,l3332.txm
83.7031,5,135,0,1226,9406,19042,349,51,l3332.txm
84.7031,5,131,0,1226,9370,19052,355,51,l3332.txm
85.7344,5,133,0,1228,9390,19118,350,51,l3332.txm
86.75,5,134,0,1228,9360,19130,342,51,l3332.txm
87.7812,5,133,0,1227,9376,19008,354,51,l3332.txm
88.7969,5,135,0,1227,9452,19130,348,51,l3332.txm
89.8281,5,132,0,1227,9371,19138,350,51,l3332.txm
90.8281,5,134,0,1229,9356,19018,348,51,l3332.txm
91.8906,5,136,0,1228,9393,19128,351,51,l3332.txm
92.9062,5,132,0,1228,9434,19128,342,51,l3332.txm
93.9531,5,134,0,1230,9389,19150,348,51,l3332.txm
94.9844,5,132,0,1227,9408,19148,346,51,l3332.txm
96,5,135,0,1226,9369,19048,357,51,l3332.txm
97.0312,5,132,0,1227,9398,19078,348,51,l3332.txm
98.0469,5,132,0,1227,9438,19052,350,51,l3332.txm
99.0625,5,135,0,1228,9396,19156,353,51,l3332.txm
100.078,5,135,0,1229,9423,19116,357,51,l3332.txm
101.141,5,133,0,1227,9399,19096,348,51,l3332.txm
102.125,5,132,0,1227,9390,18990,347,51,l3332.txm
103.141,5,135,0,1228,9372,19158,350,51,l3332.txm
104.156,5,132,0,1228,9424,19132,351,51,l3332.txm
105.188,5,134,0,1228,9421,19158,354,51,l3332.txm
106.203,5,134,0,1226,9439,19160,354,51,l3332.txm
10.7187,4,133,0,1306,9445,19796,349,49,l3332.txm
10.7187,4,133,0,1306,9445,19796,349,49,l3333.txm
11.7344,4,133,0,1303,9392,19834,348,49,l3333.txm
12.75,4,132,0,1303,9461,20104,354,49,l3333.txm
13.7812,4,135,0,1218,9435,20080,348,51,l3333.txm
14.7969,4,135,0,1203,9464,20154,347,50,l3333.txm
15.8125,4,134,0,1191,9455,19120,350,49,l3333.txm
16.8281,4,133,0,1233,9404,19384,347,49,l3333.txm
17.8594,4,134,0,1247,9462,19300,350,49,l3333.txm
18.8906,4,135,0,1254,9479,19328,348,50,l3333.txm
19.8906,4,136,0,1203,9467,19320,355,50,l3333.txm
20.9219,4,132,0,1240,9456,19160,349,49,l3333.txm
21.9375,4,135,0,1225,9470,19248,349,49,l3333.txm
22.9688,4,135,0,1229,9428,19286,349,49,l3333.txm
24,4,135,0,1231,9425,19294,350,49,l3333.txm
25.0312,4,133,0,1229,9449,19222,348,49,l3333.txm
26.0469,4,135,0,1229,9396,19074,351,49,l3333.txm
27.0781,4,135,0,1228,9428,19132,352,49,l3333.txm
28.0781,4,131,0,1227,9425,19084,347,49,l3333.txm
29.1094,4,133,0,1231,9386,19214,354,49,l3333.txm
30.125,4,134,0,1226,9409,19254,345,49,l3333.txm
31.1719,4,132,0,1230,9416,19066,346,49,l3333.txm
32.1563,4,135,0,1230,9403,19114,337,49,l3333.txm
33.1875,4,133,0,1227,9440,19116,355,49,l3333.txm
34.2188,4,134,0,1227,9394,19172,349,49,l3333.txm
35.2344,4,132,0,1227,9439,19076,343,49,l3333.txm
36.25,4,136,0,1229,9432,19176,358,49,l3333.txm
37.2656,4,133,0,1231,9426,19062,349,49,l3333.txm
38.2969,4,133,0,1229,9486,19120,355,49,l3333.txm
39.3125,4,129,0,1229,9435,19052,344,49,l3333.txm
40.3281,4,131,0,1230,9457,19166,347,49,l3333.txm
41.3437,4,136,0,1227,9420,19228,342,49,l3333.txm
42.375,4,132,0,1228,9468,19194,343,49,l3333.txm
43.3906,4,135,0,1227,9411,19052,352,49,l3333.txm
44.4062,4,134,0,1227,9423,19084,345,49,l3333.txm
45.4219,4,133,0,1227,9439,19182,355,49,l3333.txm
46.4531,4,133,0,1229,9405,19156,349,49,l3333.txm
47.4531,4,134,0,1228,9429,19100,350,49,l3333.txm
48.4844,4,133,0,1227,9423,19064,355,49,l3333.txm
49.5,4,136,0,1227,9430,19092,351,49,l3333.txm
50.5469,4,133,0,1229,9396,19220,352,49,l3333.txm
51.5625,4,134,0,1225,9425,19130,354,49,l3333.txm
52.5625,4,134,0,1231,9391,19136,356,49,l3333.txm
53.5937,4,133,0,1246,9486,19310,345,50,l3333.txm
54.6094,4,134,0,1232,9462,19486,349,50,l3333.txm
55.6406,4,131,0,1234,9468,19590,351,50,l3333.txm
56.6406,5,134,0,1250,9375,19710,342,49,l3333.txm
57.7031,5,135,0,1303,9450,19782,342,49,l3333.txm
58.6875,5,134,0,1232,9483,19774,345,51,l3333.txm
59.7187,5,135,0,1217,9462,19772,350,51,l3333.txm
60.7187,5,135,0,1238,9396,19778,352,50,l3333.txm
61.75,5,132,0,1229,9414,19776,349,51,l3333.txm
62.7656,5,135,0,1227,9399,19802,358,51,l3333.txm
63.7969,5,134,0,1229,9411,19784,350,51,l3333.txm
64.8281,5,136,0,1231,9419,19946,354,51,l3333.txm
65.8281,5,132,0,1225,9412,19790,354,51,l3333.txm
66.8437,5,132,0,1221,9408,19934,344,50,l3333.txm
67.875,5,133,0,1220,9423,19950,354,50,l3333.txm
68.8906,5,133,0,1223,9474,20060,345,50,l3333.txm
69.9062,5,135,0,1229,9466,20196,359,50,l3333.txm
70.9375,5,135,0,1228,9393,20362,349,50,l3333.txm
71.9375,5,133,0,1240,9476,20286,345,50,l3333.txm
72.9687,5,133,0,1238,9451,19934,342,50,l3333.txm
73.9844,5,134,0,1234,9462,19722,360,50,l3333.txm
75.0156,5,135,0,1233,9456,19508,356,51,l3333.txm
76.0312,5,136,0,1231,9396,19148,348,51,l3333.txm
77.0781,5,135,0,1233,9443,19132,344,51,l3333.txm
78.0625,5,132,0,1227,9390,19120,348,51,l3333.txm
79.0937,5,135,0,1227,9368,19052,353,51,l3333.txm
80.1094,5,133,0,1227,9374,19032,351,51,l3333.txm
81.125,5,134,0,1228,9365,19122,356,51,l3333.txm
82.1562,5,133,0,1229,9424,19062,351,51,l3333.txm
83.1875,5,133,0,1227,9444,19146,347,51,l3333.txm
84.2344,5,132,0,1228,9374,18998,354,51,l3333.txm
85.2344,5,133,0,1229,9402,19008,343,51,l3333.txm
86.25,5,133,0,1228,9419,18986,344,51,l3333.txm
87.2656,5,133,0,1229,9390,18978,346,51,l3333.txm
88.2969,5,134,0,1229,9366,19082,349,51,l3333.txm
89.3125,5,132,0,1225,9382,19028,345,51,l3333.txm
90.3281,5,131,0,1227,9355,19024,349,51,l3333.txm
91.3437,5,134,0,1229,9367,19122,346,51,l3333.txm
92.375,5,131,0,1228,9370,19118,349,51,l3333.txm
93.4219,5,134,0,1225,9379,19022,350,51,l3333.txm
94.4531,5,132,0,1229,9421,19082,348,51,l3333.txm
95.4687,5,133,0,1229,9382,18986,343,51,l3333.txm
96.5156,5,133,0,1226,9370,19146,354,51,l3333.txm
97.5469,5,134,0,1230,9367,18976,356,51,l3333.txm
98.5625,5,134,0,1228,9396,19080,344,51,l3333.txm
99.5781,5,134,0,1227,9410,19046,344,51,l3333.txm
100.594,5,135,0,1228,9449,19048,356,51,l3333.txm
101.625,5,132,0,1227,9363,18976,351,51,l3333.txm
102.641,5,134,0,1226,9355,19150,351,51,l3333.txm
103.688,5,133,0,1227,9455,18980,348,51,l3333.txm
104.672,5,134,0,1229,9439,19034,347,51,l3333.txm
105.703,5,131,0,1228,9380,19010,345,51,l3333.txm
106.719,5,131,0,1225,9436,19136,355,51,l3333.txm
107.734,5,135,1,1227,9447,19110,354,51,l3333.txm
108.75,5,132,0,1229,9436,19040,355,51,l3333.txm
10.1875,4,134,0,1301,9381,19798,348,49,l3333.txm
10.1875,4,134,0,1301,9381,19798,348,49,l3334.txm
11.2031,4,132,0,1298,9399,19846,343,49,l3334.txm
12.25,4,134,0,1298,9393,19976,346,49,l3334.txm
13.25,4,132,0,1267,9447,20020,354,50,l3334.txm
14.2656,4,131,0,1206,9457,19922,350,51,l3334.txm
15.2969,4,132,0,1191,9377,18956,351,50,l3334.txm
16.3125,4,135,0,1217,9439,19234,344,49,l3334.txm
17.3281,4,132,0,1242,9466,19374,355,49,l3334.txm
18.3438,4,133,0,1263,9468,19408,347,49,l3334.txm
19.4062,4,132,0,1204,9466,19350,343,50,l3334.txm
20.3906,4,133,0,1230,9442,19236,344,49,l3334.txm
21.4063,4,133,0,1232,9420,19238,350,49,l3334.txm
22.4219,4,133,0,1224,9416,19278,351,49,l3334.txm
23.4531,4,134,0,1227,9412,19374,358,49,l3334.txm
24.4688,4,129,0,1228,9473,19216,356,49,l3334.txm
25.4844,4,136,0,1229,9466,19076,345,49,l3334.txm
26.5,4,131,0,1229,9432,19146,342,49,l3334.txm
27.5312,4,136,0,1229,9397,19202,348,49,l3334.txm
28.5625,4,134,0,1228,9436,19182,342,49,l3334.txm
29.5625,4,132,0,1228,9405,19062,347,49,l3334.txm
30.5938,4,133,0,1227,9479,19206,346,49,l3334.txm
31.6094,4,132,0,1229,9389,19066,352,49,l3334.txm
32.6406,4,134,0,1227,9437,19184,351,49,l3334.txm
33.6406,4,132,0,1228,9409,19196,357,49,l3334.txm
34.6719,4,125,0,1227,9436,19156,345,49,l3334.txm
35.6875,4,132,0,1226,9456,19206,347,49,l3334.txm
36.7188,4,133,0,1229,9439,19068,351,49,l3334.txm
37.7187,4,133,0,1227,9417,19214,353,49,l3334.txm
38.7812,4,133,0,1228,9442,19234,352,49,l3334.txm
39.7656,4,133,0,1226,9415,19208,347,49,l3334.txm
40.7969,4,130,0,1228,9401,19056,343,49,l3334.txm
41.7969,4,135,0,1227,9414,19208,349,49,l3334.txm
42.8281,4,132,0,1227,9390,19218,349,49,l3334.txm
43.8437,4,132,0,1227,9428,19058,347,49,l3334.txm
44.875,4,136,0,1225,9413,19198,343,49,l3334.txm
45.9219,4,135,0,1226,9411,19214,343,49,l3334.txm
46.9062,4,133,0,1230,9466,19198,345,49,l3334.txm
47.9375,4,130,0,1229,9410,19192,350,49,l3334.txm
48.9531,4,133,0,1228,9413,19230,348,49,l3334.txm
49.9687,4,132,0,1227,9422,19230,351,49,l3334.txm
50.9844,4,132,0,1228,9458,19088,360,49,l3334.txm
52.0156,4,125,0,1230,9390,19196,343,49,l3334.txm
53.0312,4,134,0,1230,9398,19134,355,49,l3334.txm
54.0469,4,136,0,1244,9438,19348,347,50,l3334.txm
55.0625,4,132,0,1235,9464,19530,346,50,l3334.txm
56.0937,5,131,0,1232,9458,19590,361,50,l3334.txm
57.1094,5,132,0,1298,9412,19764,349,49,l3334.txm
58.125,5,135,0,1265,9433,19766,354,51,l3334.txm
59.1406,5,134,0,1211,9467,19748,346,51,l3334.txm
60.1719,5,132,0,1229,9427,19746,343,50,l3334.txm
61.1875,5,132,0,1231,9488,19788,352,51,l3334.txm
62.2031,5,135,0,1226,9492,19796,350,51,l3334.txm
63.2344,5,133,0,1228,9450,19792,347,51,l3334.txm
64.25,5,133,0,1228,9439,19830,353,51,l3334.txm
65.2969,5,131,0,1230,9474,19952,355,51,l3334.txm
66.3125,5,136,0,1226,9449,19854,357,51,l3334.txm
67.3437,5,134,0,1222,9443,20162,342,50,l3334.txm
68.3594,5,133,0,1217,9435,20060,349,50,l3334.txm
69.375,5,135,0,1223,9415,20100,344,50,l3334.txm
70.3906,5,134,0,1226,9435,20130,361,50,l3334.txm
71.4219,5,132,0,1229,9479,20326,349,50,l3334.txm
72.4531,5,132,0,1240,9422,20088,350,50,l3334.txm
73.4687,5,135,0,1235,9441,19962,356,50,l3334.txm
74.4687,5,132,0,1233,9533,19860,349,50,l3334.txm
75.5,5,132,0,1231,9389,19368,346,51,l3334.txm
76.5156,5,133,0,1233,9349,19020,342,51,l3334.txm
77.5312,5,132,0,1225,9362,18996,348,51,l3334.txm
78.5625,5,132,0,1229,9347,19008,344,51,l3334.txm
79.5781,5,133,0,1227,9364,19008,356,51,l3334.txm
80.6094,5,134,0,1228,9383,18992,346,51,l3334.txm
81.6094,5,133,0,1224,9409,19040,348,51,l3334.txm
82.6406,5,134,0,1226,9361,19086,353,51,l3334.txm
83.6563,5,133,0,1227,9399,18976,353,51,l3334.txm
84.7187,5,133,0,1228,9378,19150,355,51,l3334.txm
85.7187,5,134,0,1226,9392,18976,347,51,l3334.txm
86.75,5,135,0,1229,9396,19146,345,51,l3334.txm
87.7656,5,134,0,1226,9391,19082,356,51,l3334.txm
88.7969,5,134,0,1228,9343,19106,349,51,l3334.txm
89.7969,5,135,0,1228,9415,19036,350,51,l3334.txm
90.8281,5,133,0,1226,9372,19144,352,51,l3334.txm
91.8594,5,132,0,1229,9349,19118,347,51,l3334.txm
92.875,5,135,0,1227,9346,19042,359,51,l3334.txm
93.8906,5,135,0,1227,9403,19150,349,51,l3334.txm
94.9063,5,131,0,1227,9343,18984,343,51,l3334.txm
95.9375,5,133,0,1231,9357,19136,347,51,l3334.txm
96.9531,5,134,0,1228,9365,19104,346,51,l3334.txm
97.9687,5,132,0,1230,9340,18994,350,51,l3334.txm
98.9844,5,135,0,1229,9386,19146,350,51,l3334.txm
100.016,5,134,0,1230,9413,19076,343,51,l3334.txm
101.031,5,135,0,1229,9420,19016,346,51,l3334.txm
102.047,5,135,0,1229,9407,19148,345,51,l3334.txm
103.062,5,133,0,1229,9394,19088,349,51,l3334.txm
104.109,5,134,0,1228,9363,19004,349,51,l3334.txm
105.109,5,131,0,1230,9375,18990,357,51,l3334.txm
106.125,5,134,0,1229,9358,19016,347,51,l3334.txm
107.172,5,135,0,1227,9389,19150,344,51,l3334.txm
108.203,5,131,0,1227,9350,19120,347,51,l3334.txm
10.25,4,131,0,1306,9466,19810,350,49,l3334.txm
10.25,4,131,0,1306,9466,19810,350,49,l3335.txm
11.2656,4,136,0,1302,9413,19844,338,49,l3335.txm
12.2812,4,135,0,1301,9434,19974,350,49,l3335.txm
13.3125,4,132,0,1234,9403,19936,348,51,l3335.txm
14.3438,4,132,0,1200,9445,19988,354,50,l3335.txm
15.3437,4,135,0,1196,9406,19222,346,49,l3335.txm
16.3594,4,133,0,1225,9437,19358,353,49,l3335.txm
17.3906,4,134,0,1245,9419,19246,354,49,l3335.txm
18.4063,4,132,0,1258,9411,19350,345,50,l3335.txm
19.4219,4,133,0,1197,9412,19174,350,50,l3335.txm
20.4375,4,134,0,1241,9391,19264,345,49,l3335.txm
21.5,4,135,0,1228,9426,19394,344,49,l3335.txm
22.5,4,133,0,1228,9388,19310,352,49,l3335.txm
23.5,4,135,0,1229,9402,19248,347,49,l3335.txm
24.5313,4,135,0,1228,9428,19130,345,49,l3335.txm
25.5469,4,131,0,1228,9423,19168,344,49,l3335.txm
26.5781,4,131,0,1227,9442,19208,345,49,l3335.txm
27.5781,4,131,0,1229,9453,19188,347,49,l3335.txm
28.6094,4,134,0,1227,9467,19164,346,49,l3335.txm
29.625,4,131,0,1226,9439,19114,360,49,l3335.txm
30.6562,4,135,0,1227,9454,19218,354,49,l3335.txm
31.6563,4,133,0,1227,9413,19126,350,49,l3335.txm
32.6875,4,133,0,1227,9396,19214,353,49,l3335.txm
33.7344,4,132,0,1230,9389,19054,351,49,l3335.txm
34.7344,4,138,0,1228,9407,19176,348,49,l3335.txm
35.7344,4,136,0,1228,9406,19206,353,49,l3335.txm
36.7656,4,133,0,1228,9467,19058,340,49,l3335.txm
37.7813,4,132,0,1228,9408,19184,347,49,l3335.txm
38.8125,4,129,0,1228,9451,19052,359,49,l3335.txm
39.8281,4,133,0,1227,9393,19052,348,49,l3335.txm
40.875,4,133,0,1229,9464,19218,346,49,l3335.txm
41.875,4,134,0,1229,9413,19094,348,49,l3335.txm
42.8906,4,135,0,1229,9399,19082,358,49,l3335.txm
43.9062,4,134,0,1227,9403,19060,355,49,l3335.txm
44.9219,4,135,0,1227,9442,19116,348,49,l3335.txm
45.9531,4,131,0,1227,9460,19112,347,49,l3335.txm
46.9687,4,133,0,1229,9388,19144,356,49,l3335.txm
47.9844,4,127,0,1227,9375,19212,350,49,l3335.txm
49,4,132,0,1230,9388,19058,345,49,l3335.txm
50.0312,4,133,0,1228,9425,19204,351,49,l3335.txm
51.0469,4,134,0,1230,9448,19102,348,49,l3335.txm
52.0625,4,135,0,1231,9397,19140,346,49,l3335.txm
53.0781,4,135,0,1240,9455,19300,351,50,l3335.txm
54.1094,4,132,0,1235,9414,19436,344,50,l3335.txm
55.1406,4,135,1,1236,9467,19572,343,50,l3335.txm
56.1406,5,134,0,1263,9366,19730,344,49,l3335.txm
57.1719,5,134,0,1305,9381,19802,347,49,l3335.txm
58.1875,5,133,0,1227,9392,19794,344,51,l3335.txm
59.2187,5,133,0,1217,9394,19794,349,51,l3335.txm
60.25,5,133,0,1235,9429,19800,348,50,l3335.txm
61.25,5,134,0,1228,9452,19798,347,51,l3335.txm
62.2656,5,133,0,1226,9401,19798,346,51,l3335.txm
63.2969,5,133,0,1227,9391,19798,353,51,l3335.txm
64.2969,5,135,0,1230,9411,19920,353,51,l3335.txm
65.3281,5,136,0,1227,9379,19882,345,51,l3335.txm
66.3437,5,132,0,1223,9455,20156,355,50,l3335.txm
67.3906,5,136,0,1222,9450,20010,351,50,l3335.txm
68.375,5,135,0,1223,9466,20144,346,50,l3335.txm
69.4062,5,132,0,1228,9484,20138,350,50,l3335.txm
70.4219,5,131,0,1227,9465,20322,343,50,l3335.txm
71.4531,5,135,0,1238,9443,20294,354,50,l3335.txm
72.4531,5,133,0,1239,9492,19896,353,50,l3335.txm
73.4844,5,132,0,1233,9422,19758,350,51,l3335.txm
74.5156,5,134,0,1231,9394,19374,345,51,l3335.txm
75.5312,5,134,0,1233,9456,19044,344,51,l3335.txm
76.5469,5,133,0,1229,9357,18998,351,51,l3335.txm
77.5625,5,135,0,1228,9428,19136,353,51,l3335.txm
78.5937,5,133,0,1226,9362,19134,349,51,l3335.txm
79.625,5,135,0,1227,9429,18976,352,51,l3335.txm
80.625,5,134,0,1228,9356,19080,349,51,l3335.txm
81.6406,5,134,0,1231,9406,19012,347,51,l3335.txm
82.6719,5,133,0,1230,9406,18982,351,51,l3335.txm
83.6875,5,134,0,1228,9373,19058,352,51,l3335.txm
84.7031,5,134,0,1230,9405,19012,350,51,l3335.txm
85.7187,5,135,0,1227,9424,18976,345,51,l3335.txm
86.7813,5,135,0,1227,9417,19048,348,51,l3335.txm
87.7656,5,134,0,1228,9338,19010,350,51,l3335.txm
88.7969,5,134,0,1226,9426,19102,345,51,l3335.txm
89.8125,5,131,0,1228,9365,19076,341,51,l3335.txm
90.8281,5,134,0,1228,9430,19008,350,51,l3335.txm
91.8594,5,134,0,1229,9391,19058,348,51,l3335.txm
92.8594,5,133,0,1226,9375,19120,355,51,l3335.txm
93.8906,5,133,0,1227,9421,19086,349,51,l3335.txm
94.9063,5,132,0,1227,9346,19020,342,51,l3335.txm
95.9375,5,132,0,1230,9431,19124,354,51,l3335.txm
96.9375,5,134,0,1229,9380,19080,349,51,l3335.txm
